ts,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,bid6_qty,bid7_qty,bid8_qty,bid9_qty,bid10_qty,ask1,ask2,ask3,ask4,ask5,ask6,ask7,ask8,ask9,ask10,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,ask6_qty,ask7_qty,ask8_qty,ask9_qty,ask10_qty
1761260793542,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.56,109838.55,109838.29,109838.0,4.44654,0.0004,0.0001,0.00082,0.0003,0.0072,0.0001,0.06748,5e-05,0.00165,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.68817,0.00045,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260793641,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.56,109838.55,109838.29,109838.0,4.48087,0.00035,0.0001,0.00082,0.0003,0.0072,0.0001,0.0001,5e-05,0.00165,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.63958,0.00045,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260793742,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.48087,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55405,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260793842,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.48087,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55405,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260793941,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.48087,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55405,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794042,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.48087,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.5541,0.00035,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794147,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.48087,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55425,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794241,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.48087,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55379,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794341,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.48087,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55379,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794441,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.48087,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55379,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794542,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.40246,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55379,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794642,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.46396,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55359,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794747,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11284,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.86859,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794847,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11353,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55359,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260794944,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11353,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55359,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795042,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11281,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55359,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795142,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11281,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55359,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795242,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11281,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55359,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795343,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11281,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.55359,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795443,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11281,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.5541,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795549,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.11281,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.5541,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795645,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.19161,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.5541,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795741,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.19161,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.5541,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260795842,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.19161,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.5541,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796042,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.19161,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.5541,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796142,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.19161,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.47772,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796242,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.19161,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.47772,0.0004,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796342,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.18565,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.47777,0.00045,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796441,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,4.18708,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.47777,0.00045,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796541,109839.0,109838.99,109838.92,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.85,3.77759,0.00035,0.0001,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.0001,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,1.4777,0.00045,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796642,109839.0,109838.99,109838.92,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,4.46,0.0002,0.0001,0.06748,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.81725,0.00045,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796742,109839.0,109838.92,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.84,4.60906,0.0001,0.06773,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.12345,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.19248,0.00035,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796842,109839.0,109838.92,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.84,4.65842,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.12345,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.19113,0.00045,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260796942,109839.0,109838.92,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.84,4.65842,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.12345,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.19113,0.00045,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260797042,109839.0,109838.92,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.84,4.65842,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.12345,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.19118,0.0005,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260797141,109839.0,109838.92,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,109837.84,4.65842,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,0.12345,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.19118,0.0005,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260797241,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,4.90867,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.80618,0.0005,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260797342,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,4.90867,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.80618,0.0005,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260797442,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,4.90867,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.80618,0.0005,0.0003,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260797543,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,4.89692,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.14571,0.0005,0.0002,5e-05,0.0001,0.0011,5e-05,0.0001,0.00818,5e-05
1761260797642,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,3.69326,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,109841.59,0.192,0.0005,5e-05,0.0001,0.0012,5e-05,0.0001,0.00823,5e-05,5e-05
1761260797742,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,3.69326,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.192,0.0005,0.0001,5e-05,0.0001,0.0012,5e-05,0.0001,0.00823,5e-05
1761260797841,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,3.57953,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.807,0.0005,0.0001,5e-05,0.0001,0.0012,5e-05,0.0001,0.00823,5e-05
1761260797942,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,3.57953,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.807,0.0005,0.0001,5e-05,0.0001,0.0012,5e-05,0.0001,0.00823,5e-05
1761260798042,109839.0,109838.92,109838.7,109838.69,109838.65,109838.64,109838.63,109838.29,109838.0,109837.91,3.57685,0.0001,0.0001,0.06778,0.00082,0.0003,0.00715,5e-05,0.00165,0.0011,109839.01,109839.02,109839.09,109840.0,109840.01,109840.1,109840.5,109840.83,109840.84,109841.12,0.76083,0.0005,0.0001,5e-05,0.0001,0.0012,5e-05,0.0001,0.00823,5e-05
1761260798142,109840.83,109840.82,109840.0,109839.97,109839.62,109839.01,109839.0,109838.69,109838.65,109838.64,7.99626,0.00068,5e-05,0.81893,0.11374,2.991,1.20774,0.06778,0.00072,0.00015,109840.84,109840.85,109841.12,109841.59,109841.6,109841.75,109843.22,109843.23,109843.78,109843.81,0.5345,0.0007,5e-05,5e-05,0.0001,0.0022,0.0001,0.03576,5e-05,5e-05
1761260798242,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.02,109839.01,8.83038,0.00088,0.0001,5e-05,0.0001,0.81923,0.0001,0.11394,1.29645,1.37905,109840.84,109840.85,109840.92,109841.12,109841.59,109841.6,109841.75,109843.22,109843.23,109843.78,1.19716,0.00055,0.0001,5e-05,5e-05,0.0001,0.0022,0.0001,0.03566,5e-05
1761260798342,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.03,8.8421,0.00088,0.0001,5e-05,0.0001,0.81923,0.0001,0.11394,0.0014,5e-05,109840.84,109840.85,109840.92,109841.12,109841.59,109841.6,109841.75,109843.22,109843.23,109843.78,1.19716,0.00055,0.0001,5e-05,5e-05,0.0001,0.0022,0.0001,0.03566,5e-05
1761260798442,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.03,8.44619,0.00088,0.0001,5e-05,0.0001,0.81923,0.0001,0.11394,0.00145,5e-05,109840.84,109840.85,109840.92,109841.12,109841.59,109841.6,109841.75,109843.22,109843.23,109843.81,1.19711,0.00055,0.0001,5e-05,5e-05,0.0001,0.0022,0.0001,0.03566,5e-05
1761260798542,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.03,8.44619,0.00088,0.0001,5e-05,0.84006,0.81923,0.0001,0.11394,0.00145,5e-05,109840.84,109840.85,109840.92,109841.12,109841.59,109841.6,109841.75,109843.22,109843.23,109843.81,1.19711,0.00055,0.0001,5e-05,5e-05,0.0001,0.0022,0.0001,0.03566,5e-05
1761260798642,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.44174,0.00088,0.0001,5e-05,0.84031,0.81913,0.0001,0.11379,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.81,1.19716,0.0006,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260798742,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.44174,0.00088,0.0001,5e-05,0.84031,0.81913,0.0001,0.11379,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.81,1.19716,0.0006,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260798841,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.44174,0.00088,0.0001,5e-05,0.84031,0.81913,0.0001,0.11379,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.81,1.19716,0.0006,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260798941,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.2091,0.00088,0.0001,5e-05,0.52053,0.81913,0.0001,0.11379,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.81,1.19711,0.00055,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799041,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.2091,0.00088,0.0001,5e-05,0.52053,0.81913,0.0001,0.11384,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.81,1.19711,0.00055,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799142,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.2091,0.00088,0.0001,5e-05,0.52053,0.81913,0.0001,0.11384,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.81,1.19711,0.00055,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799242,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.20917,0.00088,0.0001,5e-05,0.52053,0.81913,0.0001,0.11384,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19827,0.00055,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799342,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.20904,0.00088,0.0001,5e-05,0.52053,0.81913,0.0001,0.11384,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19827,0.00055,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799442,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.20904,0.00088,0.0001,5e-05,0.52053,0.81913,0.0001,0.11384,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19827,0.00055,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799541,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.20904,0.00088,0.0001,5e-05,0.52053,0.81913,0.0001,0.11384,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19827,0.00055,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799642,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.20186,0.00118,0.0001,5e-05,0.52053,0.81913,0.0001,0.11384,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19832,0.0006,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799742,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.20162,0.00118,0.0001,5e-05,0.52053,0.81913,0.0001,0.11384,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19819,0.0006,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799842,109840.83,109840.82,109840.76,109840.0,109839.98,109839.97,109839.63,109839.62,109839.13,109839.02,8.20162,0.00118,0.0001,5e-05,0.52058,0.81913,0.0001,0.11389,0.0014,0.0001,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19819,0.0006,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260799942,109840.83,109840.82,109840.76,109840.0,109839.99,109839.98,109839.97,109839.63,109839.62,109839.13,8.20162,0.00118,0.0001,5e-05,5e-05,0.52058,0.81913,0.0001,0.11389,0.0014,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19824,0.00065,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260800042,109840.83,109840.82,109840.76,109840.0,109839.99,109839.98,109839.97,109839.63,109839.62,109839.13,8.20162,0.00118,0.0001,5e-05,5e-05,0.52058,0.81913,0.0001,0.11389,0.0014,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19824,0.00065,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
1761260800142,109840.83,109840.82,109840.76,109840.0,109839.99,109839.98,109839.97,109839.63,109839.62,109839.13,8.20162,0.00118,0.0001,5e-05,5e-05,0.52058,0.81913,0.0001,0.11389,0.0014,109840.84,109840.85,109840.92,109841.12,109841.6,109841.75,109842.69,109843.22,109843.23,109843.78,1.19868,0.00065,0.0001,5e-05,0.0001,0.0022,5e-05,0.0001,0.03566,5e-05
