1761327621263,110370.805,0,1,2331.400000000038,0.1,0.005
1761327621367,110370.805,0,1,2331.400000000038,0.1,0.005
1761327621465,110370.805,0,1,2331.400000000038,0.1,0.005
1761327621565,110370.805,0,1,2331.400000000038,0.1,0.005
1761327621668,110370.805,0,1,2331.400000000038,0.1,0.005
1761327621769,110370.805,0,1,2331.400000000038,0.1,0.005
1761327621869,110370.805,0,1,2331.400000000038,0.1,0.005
1761327621969,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622067,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622165,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622266,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622366,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622466,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622566,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622666,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622766,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622864,110370.805,0,1,2331.400000000038,0.1,0.005
1761327622962,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623062,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623162,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623262,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623364,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623466,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623567,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623664,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623764,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623863,110370.805,0,1,2331.400000000038,0.1,0.005
1761327623963,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624065,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624162,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624267,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624366,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624464,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624562,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624663,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624763,110370.805,0,1,2331.400000000038,0.1,0.005
1761327624863,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625063,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625264,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625363,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625463,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625562,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625668,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625767,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625867,110370.805,0,1,2331.400000000038,0.1,0.005
1761327625967,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626068,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626166,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626263,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626367,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626467,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626567,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626668,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626766,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626867,110370.805,0,1,2331.400000000038,0.1,0.005
1761327626966,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627067,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627265,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627367,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627464,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627565,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627663,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627763,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627862,110370.805,0,1,2331.400000000038,0.1,0.005
1761327627963,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628263,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628364,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628463,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628563,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628663,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628765,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628864,110370.805,0,1,2331.400000000038,0.1,0.005
1761327628963,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629063,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629164,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629267,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629363,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629472,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629566,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629663,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629768,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629868,110370.805,0,1,2331.400000000038,0.1,0.005
1761327629967,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630067,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630265,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630368,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630466,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630567,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630666,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630763,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630863,110370.805,0,1,2331.400000000038,0.1,0.005
1761327630969,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631064,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631168,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631264,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631363,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631467,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631566,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631666,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631763,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631863,110370.805,0,1,2331.400000000038,0.1,0.005
1761327631963,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632063,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632263,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632363,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632464,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632563,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632662,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632763,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632867,110370.805,0,1,2331.400000000038,0.1,0.005
1761327632963,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633062,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633265,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633363,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633466,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633564,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633664,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633765,110370.805,0,1,2331.400000000038,0.1,0.005
1761327633866,110370.805,0,1,2331.400000000038,0.1,0.005
1761327634066,110370.805,0,1,2331.400000000038,0.1,0.005
1761327634367,110370.805,0,1,2331.400000000038,0.1,0.005
1761327634467,110370.805,0,1,2331.400000000038,0.1,0.005
1761327634566,110370.805,0,1,2331.400000000038,0.1,0.005
1761327634666,110370.805,0,1,2331.400000000038,0.1,0.005
1761327634767,110370.805,0,1,2331.400000000038,0.1,0.005
1761327634864,110370.805,0,1,2331.400000000038,0.1,0.005
1761327634962,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635063,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635266,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635466,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635566,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635663,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635763,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635863,110370.805,0,1,2331.400000000038,0.1,0.005
1761327635962,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636063,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636267,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636363,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636463,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636563,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636665,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636762,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636863,110370.805,0,1,2331.400000000038,0.1,0.005
1761327636963,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637063,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637163,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637263,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637363,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637466,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637564,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637663,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637766,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637866,110370.805,0,1,2331.400000000038,0.1,0.005
1761327637967,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638067,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638166,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638265,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638366,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638463,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638566,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638665,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638765,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638862,110370.805,0,1,2331.400000000038,0.1,0.005
1761327638963,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639065,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639166,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639362,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639465,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639563,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639666,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639766,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639862,110370.805,0,1,2331.400000000038,0.1,0.005
1761327639963,110370.805,0,1,2331.400000000038,0.1,0.005
1761327640068,110370.795,0,1,2331.390000000043,0.1,0.005
1761327640163,110362.225,0,1,2322.8200000000506,0.1,0.005
1761327640263,110362.225,0,1,2322.8200000000506,0.1,0.005
1761327640364,110362.225,0,1,2322.8200000000506,0.1,0.005
1761327640464,110362.225,0,1,2322.8200000000506,0.1,0.005
1761327640563,110362.225,0,1,2322.8200000000506,0.1,0.005
1761327640663,110362.225,0,1,2322.8200000000506,0.1,0.005
1761327640762,110362.225,0,1,2322.8200000000506,0.1,0.005
